page_id,url,suggest,topic,probability
2619,https://journal.rikunabi.com/p/break/26567.html,就活 説明会,0,0.3412102
2620,https://www.in-fra.jp/articles/4288,就活 成績証明書,25,0.67540014
2621,https://toyokeizai.net/articles/-/26747,就活 成績証明書,22,0.44387072
2622,https://www.recme.jp/media/201810271485,就活 成績証明書,22,0.24571201
2623,https://shukatsu-mirai.com/archives/102051,就活 成績証明書,25,0.4343242
2624,http://kicho-navi.jp/recruit-transcript/,就活 成績証明書,25,0.7622329
2626,https://www.nikki.ne.jp/bbs/200301091041396431/,就活 成績証明書,25,0.45357352
2627,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12146406307,就活 成績証明書,25,0.45952472
2629,http://www.gakuji.keio.ac.jp/academic/shoumei/grading_system.html,就活 成績証明書,33,0.49087232
2630,https://diamond.jp/articles/-/166645?page=5,就活 成績証明書,20,0.19256797
2631,https://global.mynavi.jp/conts/keyword/qa/qn16.html,就活 成績証明書,12,0.67821
2633,https://global.mynavi.jp/conts/keyword/qa/qp41.html,就活 成績証明書,25,0.909582
2634,https://spirit.rikkyo.ac.jp/academic_affairs/paperwork/SitePages/current_students.aspx,就活 成績証明書,28,0.44876722
2635,https://www.rirekisyodo.com/job-hunt/transcript-job-hunting.html,就活 成績証明書,25,0.42087087
2636,https://www.meijo-u.ac.jp/campus/application/issue.html,就活 成績証明書,28,0.33571473
2637,https://oshiete.goo.ne.jp/qa/10344690.html,就活 成績証明書,12,0.60203224
2638,https://job.rikunabi.com/kw/%E5%B1%A5%E6%AD%B4%E6%9B%B8%E3%80%80%E6%88%90%E7%B8%BE%E3%80%80%E8%A8%BC%E6%98%8E%E6%9B%B8%E3%80%80%E6%8C%81%E5%8F%82/,就活 成績証明書,15,0.8187453
2639,http://www.ritsumei.ac.jp/osakaumedacampus/employment/,就活 成績証明書,28,0.5272816
2640,https://job.rikunabi.com/contents/seminar/6750/,就活 説明会 質問,19,0.35283473
2641,https://kenjasyukatsu.com/archives/867,就活 説明会 質問,34,0.6950956
2642,https://www.in-fra.jp/articles/646,就活 説明会 質問,19,0.72841763
2644,https://gakumado.mynavi.jp/style/articles/44064,就活 説明会 質問,34,0.532312
2645,https://jobrass.com/magazine/manners/13888/,就活 説明会 質問,22,0.3017483
2646,https://toyokeizai.net/articles/-/159627,就活 説明会 質問,22,0.47819358
2648,https://hcm-jinjer.com/media/contents/b-contents-3029/,就活 説明会 質問,19,0.4079302
2649,https://www.youtube.com/watch?v=uxHHTU3CHM0,就活 説明会 質問,41,0.51
2650,https://shukatsu-mirai.com/archives/19505,就活 説明会 質問,19,0.43091616
2651,https://therablo01.com/reha-saiyou/,就活 説明会 質問,36,0.23157467
2652,https://syukatsu-pro.com/column/5611,就活 説明会 質問,19,0.3763107
2653,https://matcher.jp/dictionary/articles/196,就活 説明会 質問,18,0.7589529
2654,https://hataractive.jp/shinsotsu/knowhow/application/275/,就活 説明会 質問,19,0.39808983
2655,https://intame.jp/company-information-session-question/,就活 説明会 質問,22,0.35319003
2656,https://www.news-postseven.com/archives/20140118_235830.html,就活 説明会 質問,20,0.25959736
2657,https://rebe.jp/column/detail/5384/,就活 説明会 質問,34,0.43208092
2658,https://cocoriku.jp/articles/846,就活 説明会 質問,22,0.40297267
2660,https://quest.career-tasu.jp/,就活 性格診断,41,0.51
2661,https://xn--9-ck6b740fv3idxh.com/,就活 性格診断,2,0.4821853
2663,http://www.sinritest.com/occ/job-personality.html,就活 性格診断,28,0.23842515
2665,https://www.mag2.com/p/money/330577,就活 性格診断,22,0.5325026
2666,https://gakumado.mynavi.jp/style/articles/1402,就活 性格診断,22,0.5844944
2667,https://matome.naver.jp/odai/2143892697960078001,就活 性格診断,22,0.49937856
2668,https://syuukatsuseimnote.hatenablog.com/entry/shindan,就活 性格診断,2,0.33528855
2669,https://job.mynavi.jp/conts/2019/s/tab/v_match.html,就活 性格診断,41,0.51
2670,https://www.16personalities.com/ja/%E6%80%A7%E6%A0%BC%E8%A8%BA%E6%96%AD%E3%83%86%E3%82%B9%E3%83%88,就活 性格診断,47,0.7465992
2671,https://www.arealme.com/career/ja/,就活 性格診断,2,0.4611805
2672,https://oshiete.goo.ne.jp/qa/6240764.html,就活 性格診断,22,0.6610525
2673,http://college.nikkei.co.jp/article/96304417.html,就活 性格診断,22,0.22016765
2674,http://www.egogram-f.jp/seikaku/,就活 性格診断,21,0.3153753
2675,https://www.sankei.com/premium/news/170727/prm1707270005-n1.html,就活 性格診断,2,0.5179979
2676,https://tekisyoku-navi.com/,就活 性格診断,41,0.51
2677,http://shining.main.jp/eniatest.html,就活 性格診断,2,0.3870379
2678,https://saisokuspi.com/gaiyou/taisaku_seikaku/,就活 性格診断,48,0.9637037
2679,https://syukatsu-pro.com/column/2995,就活 性格診断,2,0.4368252
2680,https://matcher.jp/dictionary/articles/282,就活 性格,22,0.6279734
2684,https://shukatsu-mirai.com/archives/41299,就活 性格,34,0.56611663
2686,https://shukatsu-mirai.com/archives/38761,就活 性格,34,0.4212951
2687,https://www.xn--ad-og4apd7e.com/advantages_shortcoming/,就活 性格,34,0.4207268
2688,https://news.careerconnection.jp/?p=23185,就活 性格,22,0.51288706
2689,https://gakumado.mynavi.jp/style/articles/29820,就活 性格,34,0.50377
2691,https://job.rikunabi.com/contents/test/3229/,就活 性格,6,0.6456495
2694,https://www.rikeikasan.com/entry/2018/09/23/151342,就活 性格,2,0.39902622
2700,https://www.nikkei.com/article/DGXMZO30439430T10C18A5XS5000/,就活 成績,20,0.89154625
2701,https://toyokeizai.net/articles/-/200529,就活 成績,20,0.74810714
2702,http://dscenter.co.jp/,就活 成績,41,0.51
2705,https://www.gakujo.ne.jp/2019/contents/30faq/kiso/04.html,就活 成績,22,0.7651666
2707,https://risyu-katsu.jp/publish/179/,就活 成績,37,0.3063892
2708,https://news.yahoo.co.jp/byline/sakaikazuki/20181009-00099797/,就活 成績,20,0.43427432
2710,https://www.asahi.com/articles/ASL2H0SKSL2GUTQP088.html,就活 成績,21,0.4222692
2711,https://diamond.jp/articles/-/34132?page=3,就活 成績,20,0.4791462
2712,https://business.nikkeibp.co.jp/article/topics/20131227/257650/,就活 成績,20,0.53246796
2714,https://www.huffingtonpost.jp/2013/12/12/freshman-recruit-in-japan_n_4436643.html,就活 成績,41,0.51
2715,https://www.nikki.ne.jp/magazine/entry/2018/03/0902,就活 成績,20,0.52944857
2717,https://gaishishukatsu.com/archives/32830,就活 成績,20,0.30329058
2718,https://www.sankei.com/economy/news/171102/ecn1711020001-n1.html,就活 成績,33,0.4235114
2719,https://portal.reitaku-u.ac.jp/,就活 成績,41,0.51
2724,https://job.j-sen.jp/jobshil/12,就活 選考辞退 電話,43,0.6374201
2729,https://mayonez.jp/topic/1000,就活 選考辞退 電話,43,0.54041255
2731,http://kicho-navi.jp/cancel_phrase/,就活 選考辞退 電話,43,0.72899497
2732,https://gakumado.mynavi.jp/style/articles/53548,就活 選考辞退 電話,43,0.6066743
2733,https://en-courage.net/column/1590,就活 選考辞退 電話,43,0.7540196
2734,https://oshiete.goo.ne.jp/qa/3026388.html,就活 選考辞退 電話,43,0.4549525
2736,https://mayonez.jp/topic/1092,就活 選考辞退 電話,43,0.4727918
2737,https://docoic.com/7562,就活 選考辞退 電話,43,0.6494043
2738,https://unistyleinc.com/columns/200,就活 選考辞退 電話,33,0.44244942
2741,https://job.rikunabi.com/contents/seminar/3559/,就活 説明会 マナー,25,0.55776364
2742,https://kenjasyukatsu.com/archives/878,就活 説明会 マナー,22,0.76682967
2743,https://www.youtube.com/watch?v=FgKFSHffPTM,就活 説明会 マナー,41,0.51
2744,http://kicho-navi.jp/recruit-jobfair/,就活 説明会 マナー,19,0.6255291
2745,https://jobrass.com/agent/manual/step02.php,就活 説明会 マナー,19,0.5159785
2746,https://shukatsu-mirai.com/archives/19488,就活 説明会 マナー,22,0.4696972
2749,https://nurse.mynavi.jp/conts/s_manner/,就活 説明会 マナー,22,0.32096848
2751,https://www.aoki-style.com/static/recruit/magazine/pc/manner/m_03/,就活 説明会 マナー,26,0.5511738
2752,https://www.in-fra.jp/articles/618,就活 説明会 マナー,22,0.5409744
2753,http://career-adviser.com/post-1521,就活 説明会 マナー,25,0.5403372
2754,https://global.mynavi.jp/conts/manner/vol05/03.html,就活 説明会 マナー,22,0.9683871
2757,http://www.kagawa-u.ac.jp/career/pg305.html,就活 説明会 マナー,41,0.51
2758,https://gakumado.mynavi.jp/style/articles/46557,就活 説明会 マナー,4,0.6485742
2759,https://job.career-tasu.jp/2017/guide/more/realcafe_01/?cid=posns850_160108,就活 説明会 マナー,45,0.43633363
2760,https://dai-shukatsu.xyz/archives/218,就活 その場で内定,40,0.5445154
2761,http://yuttie.xsrv.jp/entry/2017/02/01/161241,就活 その場で内定,2,0.38625824
2762,https://www.meetscompany.jp/blog/?p=1300,就活 その場で内定,22,0.5293229
2763,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10108275405,就活 その場で内定,22,0.49757066
2764,https://www.gosetsu.com/2019/briefings/prefecture/26,就活 その場で内定,19,0.70503867
2765,https://www.sankei.com/premium/news/180407/prm1804070010-n1.html,就活 その場で内定,33,0.96280265
2766,https://www.gosetsu.com/2019/briefings/index/0?&page=7,就活 その場で内定,19,0.2844198
2767,https://logmi.jp/business/articles/234037,就活 その場で内定,19,0.23629619
2768,https://www.gosetsu.com/2019/syusai/581,就活 その場で内定,19,0.7052656
2769,https://unistyleinc.com/columns/395,就活 その場で内定,19,0.2126692
2770,https://careerconnection.jp/biz/shukatsu/content_1574.html,就活 その場で内定,9,0.24873401
2771,https://news.yahoo.co.jp/byline/sakaikazuki/20180602-00085944/,就活 その場で内定,33,0.8977797
2772,https://www.messyer813.com/entry/2018/09/06/120000,就活 その場で内定,16,0.4344306
2773,https://syn-ad.com/2020/events/view/440,就活 その場で内定,19,0.5939889
2775,https://factlogic.jp/community/events/sokeibattle/,就活 その場で内定,19,0.46837178
2776,https://job.mynavi.jp/conts/2019/tv/detail.html?sid=625,就活 その場で内定,33,0.44645953
2777,https://prtimes.jp/main/html/rd/p/000000216.000011001.html,就活 その場で内定,19,0.41881996
2778,https://gaishishukatsu.com/archives/40913,就活 その場で内定,2,0.28725618
2779,http://college.nikkei.co.jp/article/114280113.html,就活 その場で内定,22,0.49769107
2780,https://news.yahoo.co.jp/byline/ishiwatarireiji/20140111-00031488/,就活 そうですね,22,0.43843925
2781,https://gakumado.mynavi.jp/style/articles/23322,就活 そうですね,23,0.50813544
2782,https://br-campus.jp/articles/report/267,就活 そうですね,2,0.39052403
2784,https://www.onecareer.jp/articles/1209,就活 そうですね,2,0.46652302
2786,http://bobbsapkun.hatenablog.com/entry/2018/05/11/2021%E5%B9%B4%E5%B0%B1%E6%B4%BB%E8%A7%A3%E7%A6%81%E3%81%AB%E3%81%AA%E3%82%8A%E3%81%9D%E3%81%86%E3%81%A7%E3%81%99%E3%81%AD,就活 そうですね,33,0.68589056
2787,http://miyazaki-job.jp/guide/,就活 そうですね,22,0.49703047
2788,http://d.hatena.ne.jp/shibuyan730/20080330/1206886563,就活 そうですね,22,0.29362336
2790,https://logmi.jp/business/articles/258571,就活 そうですね,31,0.41837502
2792,https://job.mynavi.jp/conts/2019/tok/p/1340/,就活 そうですね,21,0.89168423
2793,http://offerbox.jp/student-interview/10227.html,就活 そうですね,2,0.8070552
2794,https://blog.goo.ne.jp/y-mrkm/e/148995b12731039934bb34b5de4370d9,就活 そうですね,33,0.9352785
2795,https://okajob.com/2019/article?eid=2283&blog=shukatsu,就活 そうですね,17,0.4283348
2796,https://www.excite.co.jp/news/article/Mycom_freshers__style_articles_43626/,就活 そうですね,26,0.48290828
2797,https://logmi.jp/business/articles/190770,就活 そうですね,2,0.7087834
2798,https://gaishishukatsu.com/archives/101709,就活 そうですね,2,0.74039036
2799,https://www.sra-tohoku.co.jp/another-sra-tohoku-29,就活 そうですね,2,0.41893992
2801,https://www.dont-wanna-work.com/l/work-8/,就活 そもそも働きたくない,2,0.3335188
2803,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11100150406,就活 そもそも働きたくない,2,0.32230762
2804,https://manablog.org/college-student-no-work/,就活 そもそも働きたくない,2,0.5285943
2805,http://dutoit6.com/183,就活 そもそも働きたくない,2,0.77626896
2806,https://logmi.jp/business/articles/28364,就活 そもそも働きたくない,2,0.64480746
2807,http://www.chuko.co.jp/laclef/online/interview/150431_92096.html,就活 そもそも働きたくない,31,0.21157059
2808,https://togetter.com/li/521516,就活 そもそも働きたくない,16,0.555704
2812,https://nancoco.net/mama_syukatsu_report1/,就活 そもそも働きたくない,40,0.29893357
2813,http://1plus1equal2.hateblo.jp/entry/2018/03/08/182246,就活 そもそも働きたくない,1,0.22847264
2816,https://journal.rikunabi.com/p/break/souken/13233.html,就活 そもそも働きたくない,2,0.33488488
2818,https://www.1101.com/essay/2010-02-24.html,就活 そもそも働きたくない,40,0.47033182
2819,https://www.nikki.ne.jp/bbs/200309262220191514/,就活 そもそも働きたくない,2,0.93189526
2820,https://shukatsu-mirai.com/archives/38699,就活 そろばん,38,0.3604095
2821,https://mypage.otsuka-shokai.co.jp/contents/business-oyakudachi/nostalgic-office/2018/01.html,就活 そろばん,21,0.34557113
2822,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1319579538,就活 そろばん,34,0.58131707
2823,https://www.gogo-jobcafe-shimane.jp/job/company/192394/,就活 そろばん,41,0.51
2824,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1064373915,就活 そろばん,18,0.4646151
2825,https://www13.atwiki.jp/syukatsu_sugoiyatsu/pages/15.html,就活 そろばん,44,0.42188594
2826,https://www.himeji-cci.or.jp/news/17063001.html,就活 そろばん,36,0.39187813
2827,http://college.nikkei.co.jp/article/32342413.html,就活 そろばん,10,0.60209626
2828,https://ten-navi.com/hacks/resume-21-4786,就活 そろばん,38,0.34995088
2829,https://www.yomiuri.co.jp/kyoiku/syuukatsu/people/20180814-OYT8T50002.html,就活 そろばん,2,0.29356763
2830,http://www.shimada-cci.or.jp/kentei/bokisyuukatsu.html,就活 そろばん,37,0.29495353
2831,https://www.asahi.com/articles/ASL7Q6H21L7QUTQP04X.html,就活 そろばん,21,0.54131347
2832,https://www.kentei.ne.jp/3820,就活 そろばん,34,0.2154772
2833,https://item.rakuten.co.jp/kodawari-zakka-h/227105571/,就活 そろばん,21,0.30850407
2834,https://www.asahi.com/articles/ASLB436D0LB4PTFC002.html,就活 そろばん,11,0.4226893
2836,https://matome.naver.jp/odai/2142850318050724001,就活 そろばん,18,0.4537254
2837,http://jobebook.mynavi.jp/library/19/hoiku/pageindices/index29.html,就活 そろばん,2,0.55163425
2838,https://item.rakuten.co.jp/kodawari-zakka-h/227105670/,就活 そろばん,21,0.3002417
2839,https://syukatsu-kaigi.jp/companies/120446,就活 そろばん,21,0.232192
2840,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1325004218,就活 そちら,25,0.54295987
2842,https://job.career-tasu.jp/2020/camp/lower_classes/guidance/,就活 そちら,19,0.83659834
2843,https://oshiete.goo.ne.jp/qa/6604487.html,就活 そちら,16,0.4041768
2844,https://job.career-tasu.jp/2020/camp/support/,就活 そちら,19,0.76671785
2845,https://www.kyujin.hachioji-tokyo.jp/journal/,就活 そちら,25,0.6056236
2846,http://www.de-job-ra.net/archives/qa_for/shakaijin-qa,就活 そちら,1,0.32727763
2847,https://corp.rakuten.co.jp/news/update/2018/0222_01.html,就活 そちら,20,0.33777234
2848,https://www.weblio-inc.jp/jhg/job_hunting_guide/polite_expressions/humble/,就活 そちら,23,0.65858227
2849,https://syukatsu-kaigi.jp/companies/122144,就活 そちら,26,0.5633317
2850,https://bizgate.nikkei.co.jp/article/DGXZZO3630535010102018000000?page=3,就活 そちら,33,0.9459773
2851,http://seagull.coop.kobe-u.ac.jp/recruit/report.html,就活 そちら,19,0.2207716
2852,http://www.qunie.com/recruit/requirements/internship04.html,就活 そちら,33,0.89677197
2853,https://www.niigata-job.ne.jp/2019/c/blog/637hayama.html?cmp_id=637,就活 そちら,19,0.37837094
2855,https://www.kotonokoto.jp/contact_new/index.html,就活 そちら,28,0.39828643
2856,https://www.ss-kd.com/article4/,就活 そちら,2,0.4808847
2857,https://srv.uty.co.jp/fes/management/introduction.html,就活 そちら,19,0.418985
2858,https://job.ac-lab.jp/app/,就活 そちら,18,0.42097795
2859,https://matome.naver.jp/odai/2136281556403890301,就活 そちら,34,0.76338905
2860,https://careerpark.jp/34170,就活 その他自由記入欄,9,0.30876544
2861,https://shukatsu-mirai.com/archives/21237,就活 その他自由記入欄,34,0.7548322
2862,https://www.nikki.ne.jp/magazine/entry/2018/01/1201,就活 その他自由記入欄,34,0.35064837
2863,https://shukatsu-mirai.com/archives/80401,就活 その他自由記入欄,34,0.71098614
2864,https://www.rirekisyodo.com/papers/entrysheet-point.html,就活 その他自由記入欄,2,0.30755848
2866,https://syukatsu-kaigi.jp/companies/41553/entry_sheets,就活 その他自由記入欄,12,0.24763417
2867,https://www.weblio-inc.jp/jhg/job_hunting_guide/es/es_free_entry_column/,就活 その他自由記入欄,34,0.5184244
2868,https://global.mynavi.jp/conts/keyword/qa/qj27.html,就活 その他自由記入欄,34,0.51149297
2869,https://www.weblio-inc.jp/jhg/job_hunting_guide/es/es_how_to_use/,就活 その他自由記入欄,34,0.42634752
2870,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q138188628,就活 その他自由記入欄,34,0.5853251
2871,https://engineer-shukatu.jp/archives/44708,就活 その他自由記入欄,19,0.3307255
2873,http://shukatu-man.hatenablog.com/entry/syukatu-free-entry,就活 その他自由記入欄,10,0.839603
2874,https://job.career-tasu.jp/2019/csf_contents/resume/,就活 その他自由記入欄,25,0.29442048
2875,https://global.mynavi.jp/conts/keyword/qa/qj42.html,就活 その他自由記入欄,22,0.31832233
2876,http://jobnoba.com/archives/157,就活 その他自由記入欄,43,0.30198425
2877,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q1055384965,就活 その他自由記入欄,2,0.3906861
